,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
6979,2,Baner,1150,7565,2.0,87.0,2027.0,6.0
6980,2,Moshi,711,5063,2.0,36.0,2020.0,-1.0
6981,2,Moshi,711,5098,2.0,36.25,2020.0,-1.0
6983,2,Moshi,711,4993,2.0,35.5,2020.0,-1.0
6984,1,Moshi,562,5044,1.0,28.35,2020.0,-1.0
6985,3,Lohegaon,1460,6198,3.0,90.5,2026.0,5.0
6986,2,Kharadi,1117,8594,2.0,96.0,2020.0,-1.0
6987,2,Moshi,711,5274,2.0,37.5,2020.0,-1.0
6988,2,Dhanori,580,4482,2.0,26.0,2018.0,-3.0
6989,2,Charholi Budruk,1061,6712,2.0,71.22,2026.0,5.0
6990,1,Hadapsar,510,6470,1.0,33.0,2018.0,-3.0
6991,2,Hadapsar,1250,12000,2.0,150.0,2008.0,-13.0
6993,3,Mundhwa,1350,6666,3.0,90.0,2025.0,4.0
6994,2,Pimpri,912,4385,2.0,40.0,2024.0,3.0
6995,2,Tathawade,1019,6673,1.0,68.0,2021.0,0.0
6996,2,Ravet,896,5357,2.0,48.0,2024.0,3.0
6997,2,Ravet,1001,4895,2.0,49.0,2026.0,5.0
6998,2,Hinjewadi,993,7049,2.0,70.0,2024.0,3.0
6999,2,Punawale,1031,6207,2.0,64.0,2025.0,4.0
7000,3,Wakad,1282,8268,3.0,106.0,2012.0,-9.0
7003,2,Hinjewadi,993,6243,2.0,62.0,2026.0,5.0
7004,2,Bavdhan,1050,8095,2.0,85.0,2017.0,-4.0
7005,2,Bavdhan,1050,9047,2.0,95.0,2017.0,-4.0
7007,2,Hadapsar,850,9764,2.0,83.0,2014.0,-7.0
7009,2,Hinjewadi,988,5494,2.0,54.28,2028.0,7.0
7012,2,Mulshi,956,5152,2.0,49.25,2024.0,3.0
7016,1,Wagholi,723,4426,1.0,32.0,2013.0,-8.0
7017,2,Wagholi,1025,5658,2.0,58.0,2025.0,4.0
7018,2,Wagholi,1025,9560,2.0,98.0,2027.0,6.0
7019,2,Baner,885,8249,,73.0,2023.0,2.0
7022,2,Dhanori,536,10654,,56.99,2023.0,2.0
7024,2,Undri,770,7447,,57.27,2019.0,-2.0
7025,2,Undri,747,7493,,55.97,2019.0,-2.0
7027,1,Undri,465,7570,,35.12,2019.0,-2.0
7043,2,Tathawade,683,8325,,56.85,2026.0,5.0
7044,2,Tathawade,709,8354,,59.14,2026.0,5.0
7050,3,Baner,1560,9225,3.0,143.0,2026.0,5.0
7053,2,Kharadi,629,10492,,66.0,2023.0,2.0
7054,2,Kharadi,546,10472,,57.17,2023.0,2.0
7055,2,Manjari,693,7720,,53.5,2019.0,-2.0
7057,3,Kalyani Nagar,1750,8000,3.0,140.0,2003.0,-18.0
7058,2,Yerawada,1900,7631,2.0,145.0,2004.0,-17.0
7060,3,Aundh,1541,14276,3.0,220.00000000000003,2025.0,4.0
7061,2,Punawale,1110,6846,2.0,76.0,2025.0,4.0
7062,2,Bavdhan,1117,9131,2.0,102.0,2024.0,3.0
7068,2,Kharadi,1090,7522,2.0,82.0,2024.0,3.0
7069,2,Tathawade,1040,7884,2.0,82.0,2025.0,4.0
7070,3,Punawale,1130,6371,3.0,72.0,2025.0,4.0
7072,3,Thergaon,1250,6880,3.0,86.0,2023.0,2.0
7073,2,Kharadi,1400,6571,2.0,92.0,2027.0,6.0
7074,1,Wagholi,700,5000,1.0,35.0,2016.0,-5.0
7075,2,Ravet,1117,5819,1.0,65.0,2024.0,3.0
7076,2,Wagholi,1180,5932,2.0,70.0,2027.0,6.0
7077,2,Wagholi,741,5533,2.0,41.0,2024.0,3.0
7078,2,Wagholi,1000,5400,2.0,54.0,2024.0,3.0
7079,2,Wagholi,900,7111,2.0,64.0,2025.0,4.0
7081,2,Wagholi,766,5091,2.0,39.0,2021.0,0.0
7082,1,Old Sangvi,700,4142,1.0,29.0,2016.0,-5.0
7084,4,Baner,2300,11304,4.0,260.0,2028.0,7.0
7085,3,Baner,1650,10000,3.0,165.0,2028.0,7.0
7086,2,Tathawade,1120,5357,2.0,60.0,2026.0,5.0
7087,3,Pimpri,1520,8026,3.0,122.0,2028.0,7.0
7088,2,Tathawade,950,6736,2.0,64.0,2027.0,6.0
7089,2,Pimpri,1160,7586,2.0,88.0,2028.0,7.0
7100,1,Yerawada,470,6823,,31.99,2021.0,0.0
7101,2,Tathawade,669,9348,,62.54,2021.0,0.0
7102,2,Tathawade,742,9262,,68.72,2021.0,0.0
7103,2,Tathawade,730,9275,,67.7,2021.0,0.0
7104,3,Tathawade,845,9008,,76.12,2021.0,0.0
7105,2,Tathawade,717,9133,,65.48,2021.0,0.0
7106,3,Tathawade,846,9007,,76.2,2021.0,0.0
7107,2,Tathawade,782,9065,,70.88,2021.0,0.0
7108,2,Tathawade,748,9256,,69.23,2021.0,0.0
7109,2,Tathawade,715,9135,,65.32,2021.0,0.0
7110,2,Tathawade,747,9256,,69.14,2021.0,0.0
7111,2,Dhayari,750,6666,1.0,50.0,2011.0,-10.0
7113,2,Hadapsar,1100,8181,2.0,90.0,2018.0,-3.0
7114,2,Mundhwa,930,8602,2.0,80.0,2021.0,0.0
7117,3,NIBM Annex Mohammadwadi,2200,6590,,145.0,2013.0,-8.0
7119,3,NIBM Annex Mohammadwadi,1500,9333,3.0,140.0,2019.0,-2.0
7120,4,Undri,2800,3214,4.0,90.0,2017.0,-4.0
7122,2,Ravet,1223,5723,2.0,70.0,2028.0,7.0
7123,3,Pashan,1157,16421,,189.0,2025.0,4.0
7124,3,Pashan,1189,16820,,199.0,2025.0,4.0
7125,2,Kharadi,645,10854,,69.89,2025.0,4.0
7126,1,Kharadi,241,13692,,32.99,2025.0,4.0
7127,3,Kharadi,1059,11153,,118.0,2025.0,4.0
7128,3,Moshi,1460,4452,3.0,65.0,2024.0,3.0
7129,3,NIBM Annex Mohammadwadi,2500,7400,,185.0,2019.0,-2.0
7131,3,Mundhwa,1470,8571,3.0,126.0,2026.0,5.0
7132,2,Moshi,1100,5727,2.0,63.0,2027.0,6.0
7138,3,Wagholi,1600,6875,3.0,110.00000000000001,2019.0,-2.0
7139,2,Hadapsar,1008,6944,2.0,70.0,2027.0,6.0
7140,2,Hadapsar,975,5485,2.0,53.48,2016.0,-5.0
7141,2,Mundhwa,1116,5992,2.0,66.87,2025.0,4.0
7143,3,Sopan Baug,2055,15815,3.0,325.0,2012.0,-9.0
7144,3,Wakad,1400,6084,3.0,85.17,2026.0,5.0
7146,2,Bavdhan,1130,8398,2.0,94.9,2026.0,5.0
7151,2,Kothrud,994,12877,2.0,128.0,2021.0,0.0
7152,3,Baner,1871,10689,3.0,200.0,2028.0,7.0
7153,2,Wakad,1070,7289,2.0,78.0,2013.0,-8.0
7175,2,Punawale,677,8449,,57.2,2023.0,2.0
7177,1,Punawale,463,8920,,41.3,2023.0,2.0
7178,2,Punawale,650,7846,,51.0,2023.0,2.0
7183,2,Kothrud,1100,12727,2.0,140.0,2024.0,3.0
7198,2,Hinjewadi,1000,7500,2.0,75.0,2021.0,0.0
7199,2,Baner,1160,7758,2.0,90.0,2028.0,7.0
7216,3,Wakad,1405,5731,3.0,80.52,2014.0,-7.0
7217,2,Wakad,1080,5731,2.0,61.89,2014.0,-7.0
7218,2,Wakad,1079,5636,2.0,60.81,2014.0,-7.0
7219,3,Wakad,1404,5636,,79.12,2014.0,-7.0
7220,3,Tathawade,1336,6961,3.0,93.0,2025.0,4.0
7221,3,Baner,1543,9193,3.0,141.0,2025.0,4.0
7222,2,Mundhwa,967,6204,2.0,60.0,2026.0,5.0
7223,1,Dhayari,600,6333,,38.0,2008.0,-13.0
7225,2,Dhayari,1000,5500,2.0,55.0,2016.0,-5.0
7233,3,Kharadi,1944,7716,3.0,150.0,2009.0,-12.0
7234,2,Wagholi,1282,5460,2.0,70.0,2015.0,-6.0
7235,1,Wagholi,572,5594,1.0,32.0,2025.0,4.0
7237,2,Wagholi,1020,5098,2.0,52.0,2024.0,3.0
7238,3,Wagholi,1714,5309,3.0,91.0,2021.0,0.0
7241,2,Ravet,859,10023,,86.0,2026.0,5.0
7243,2,Ravet,921,9663,,88.99,2025.0,4.0
7245,2,Ravet,881,9648,,84.99,2025.0,4.0
7246,2,Dhanori,950,5474,,52.0,2020.0,-1.0
7247,1,Dhanori,550,5455,1.0,30.0,2020.0,-1.0
7248,2,Dhanori,765,5882,,44.99,2020.0,-1.0
7249,3,Dhayari,1350,7259,,98.0,2019.0,-2.0
7251,2,Ambegaon Budruk,1150,6347,1.0,73.0,2011.0,-10.0
7254,3,Baner,1700,10058,3.0,171.0,2027.0,6.0
7255,2,Alandi,692,6213,2.0,43.0,2026.0,5.0
7257,3,Wadgaon Sheri,1514,8497,3.0,128.0,2029.0,8.0
7258,3,Kharadi,1450,7520,3.0,109.00000000000001,2026.0,5.0
7259,2,Mundhwa,1000,7000,2.0,70.0,2027.0,6.0
7263,2,Punawale,953,5810,2.0,55.37,2025.0,4.0
7265,3,Tathawade,990,6060,2.0,60.0,2024.0,3.0
7266,3,Tathawade,1216,6239,3.0,75.86,2024.0,3.0
7268,2,Kondhwa,1215,5761,2.0,70.0,2025.0,4.0
7272,3,Undri,1600,4062,,65.0,2013.0,-8.0
7274,3,Thergaon,1662,7350,3.0,122.0,2028.0,7.0
7275,4,Balewadi,2187,9144,4.0,200.0,2027.0,6.0
7276,3,Thergaon,2120,7736,4.0,164.0,2028.0,7.0
7277,1,Gultekdi,600,9166,1.0,55.0,2018.0,-3.0
7278,2,Bibwewadi,1204,9136,2.0,110.00000000000001,2025.0,4.0
7279,2,Wakad,945,7407,2.0,70.0,2020.0,-1.0
7282,1,Gahunje,729,3978,1.0,29.0,2026.0,5.0
7283,3,Talegaon Dabhade,1350,4074,,55.0,2009.0,-12.0
7284,3,Balewadi,1447,7947,3.0,114.99999999999999,2026.0,5.0
7285,2,Baner,1028,7976,2.0,82.0,2028.0,7.0
7291,2,Balewadi,994,9255,2.0,92.0,2020.0,-1.0
7293,2,Baner,1201,7660,2.0,92.0,2026.0,5.0
7294,2,Sopan Baug,1300,7692,2.0,100.0,2019.0,-2.0
7295,3,Baner,1465,8532,3.0,125.0,2027.0,6.0
7296,2,Wanowrie,1000,11500,,114.99999999999999,2011.0,-10.0
7297,2,Wanowrie,1040,7211,1.0,75.0,2018.0,-3.0
7301,3,Bavdhan,1514,8916,,135.0,2011.0,-10.0
7304,2,Bavdhan,1122,6961,,78.11,2011.0,-10.0
7305,1,Moshi,483,6004,1.0,29.0,2020.0,-1.0
7306,1,Moshi,562,5249,1.0,29.5,2020.0,-1.0
7307,2,Kharadi,1200,10583,2.0,127.0,2021.0,0.0
7308,4,Mundhwa,1550,7612,4.0,118.0,2026.0,5.0
7309,2,Hadapsar,950,11052,2.0,105.0,2014.0,-7.0
7310,3,Hadapsar,2100,9761,3.0,204.99999999999997,2014.0,-7.0
7312,1,Moshi,711,5161,1.0,36.7,2020.0,-1.0
7317,1,Charholi Budruk,716,6127,2.0,43.87,2026.0,5.0
7318,3,Wakad,1454,7359,3.0,107.0,2026.0,5.0
7319,1,Ravet,634,6624,1.0,42.0,2019.0,-2.0
7322,3,NIBM Annex Mohammadwadi,2048,13810,,282.0,2026.0,5.0
7323,3,Kothrud,1244,15675,,195.0,2024.0,3.0
7324,3,Kothrud,1282,16380,,210.0,2024.0,3.0
7325,3,Kothrud,1279,16419,,210.0,2024.0,3.0
7326,3,Kothrud,954,15828,,151.0,2024.0,3.0
7327,3,Kothrud,1187,16427,,195.0,2024.0,3.0
7328,5,Kothrud,2629,16203,,426.0,2024.0,3.0
7329,3,Kothrud,1225,16408,,200.99999999999997,2024.0,3.0
7330,2,Kothrud,926,15874,,147.0,2024.0,3.0
7331,3,Kothrud,1014,15877,,161.0,2024.0,3.0
7332,2,Kothrud,946,15856,,150.0,2024.0,3.0
7337,3,Hinjewadi,835,11922,,99.54,2027.0,6.0
7338,2,Hinjewadi,620,11295,,70.03,2027.0,6.0
7339,3,Hinjewadi,836,11922,,99.66,2027.0,6.0
7360,2,Dhayari,1120,5357,2.0,60.0,2009.0,-12.0
7361,2,Moshi,711,5415,2.0,38.5,2020.0,-1.0
7362,2,Moshi,711,5379,2.0,38.25,2019.0,-2.0
7363,1,Moshi,579,5051,1.0,29.25,2020.0,-1.0
7364,2,Moshi,579,6476,2.0,37.5,2020.0,-1.0
7365,2,Moshi,711,5520,2.0,39.25,2019.0,-2.0
7367,2,Moshi,724,8287,2.0,60.0,2024.0,3.0
7371,3,Wagholi,2290,8209,4.0,188.0,2028.0,7.0
7372,1,Moshi,579,4792,1.0,27.75,2020.0,-1.0
7373,2,Moshi,711,5028,2.0,35.75,2020.0,-1.0
7374,2,Lohegaon,1090,6185,2.0,67.41,2026.0,5.0
7375,2,Charholi Budruk,915,6153,2.0,56.3,2026.0,5.0
7376,3,Ravet,1920,8750,3.0,168.0,2026.0,5.0
7378,2,Bavdhan,1100,8090,,89.0,2014.0,-7.0
7380,2,Ravet,770,8712,,67.0,2028.0,7.0
7381,2,Ravet,891,8426,,75.0,2028.0,7.0
7382,3,Ravet,1202,10149,,122.0,2028.0,7.0
7383,3,Bavdhan,1473,5731,,84.43,2018.0,-3.0
7384,3,Bavdhan,1773,4832,,85.68,2018.0,-3.0
7385,1,Bavdhan,586,6825,,40.0,2018.0,-3.0
7387,3,Bavdhan,1522,5568,,84.76,2018.0,-3.0
7393,3,Balewadi,1821,9610,3.0,175.0,2026.0,5.0
7394,2,Bavdhan,1131,8045,2.0,91.0,2026.0,5.0
7395,3,Wanowrie,1500,8666,,130.0,2005.0,-16.0
7396,4,Kalyani Nagar,3159,7913,4.0,250.0,2019.0,-2.0
7397,2,Bavdhan,900,8000,,72.0,2014.0,-7.0
7399,2,Tathawade,830,5662,2.0,47.0,2019.0,-2.0
7400,2,Chikhali,577,6585,2.0,38.0,2020.0,-1.0
7401,2,Dhanori,1030,5574,2.0,57.42,2023.0,2.0
7402,3,Ravet,1275,6588,3.0,84.0,2024.0,3.0
7405,2,Dhayari,885,4915,2.0,43.5,2013.0,-8.0
7406,3,Kharadi,1626,10209,3.0,166.0,2026.0,5.0
7407,2,Wagholi,1195,9539,2.0,113.99999999999999,2028.0,7.0
7411,1,Ambegaon Budruk,418,8904,,37.13,2028.0,7.0
7412,1,Ambegaon Budruk,394,8905,,34.99,2028.0,7.0
7413,2,Ambegaon Budruk,625,11363,,71.02,2028.0,7.0
7414,2,Ambegaon Budruk,572,11383,,64.99,2028.0,7.0
7420,2,Mamurdi,1070,4485,2.0,48.0,2025.0,4.0
7421,2,Viman Nagar,900,8555,2.0,77.0,2018.0,-3.0
7423,2,NIBM Annex Mohammadwadi,1085,3997,1.0,43.37,2020.0,-1.0
7424,2,NIBM Annex Mohammadwadi,1090,4311,1.0,47.0,2011.0,-10.0
7425,2,Kharadi,1227,10187,2.0,125.0,2014.0,-7.0
7426,2,Mundhwa,1108,6060,2.0,67.14,2025.0,4.0
7427,2,Sus,493,10010,,49.35,2021.0,0.0
7428,2,Sus,500,10008,,50.04,2021.0,0.0
7429,2,Sus,492,10007,,49.23,2021.0,0.0
7430,2,Sus,508,10010,,50.85,2021.0,0.0
7433,2,Sus,548,10008,,54.84,2021.0,0.0
7434,2,Sus,497,10008,,49.74,2021.0,0.0
7435,2,Sus,496,10009,,49.64,2021.0,0.0
7436,2,Sus,512,10008,,51.24,2021.0,0.0
7437,2,Sus,507,10007,,50.74,2021.0,0.0
7440,3,Moshi,1170,5867,3.0,68.65,2025.0,4.0
7441,3,Balewadi,1051,17902,,188.0,2026.0,5.0
7442,2,Balewadi,886,16113,,142.0,2026.0,5.0
7443,3,Balewadi,1012,17691,,179.0,2026.0,5.0
7444,3,Balewadi,1004,16963,,170.0,2026.0,5.0
7445,3,Wanowrie,1375,6545,3.0,90.0,2006.0,-15.0
7446,2,Baner,1215,7736,2.0,94.0,2025.0,4.0
7448,2,Wakad,769,11289,,86.69,2025.0,4.0
7449,2,Wakad,748,11574,,86.58,2025.0,4.0
7450,1,Wakad,625,11600,,72.5,2025.0,4.0
7451,2,Wakad,778,11256,,87.45,2025.0,4.0
7452,3,Wakad,960,13542,,130.0,2025.0,4.0
7453,2,Wakad,771,11285,,86.89,2025.0,4.0
7454,3,Wakad,942,13283,,125.0,2025.0,4.0
7455,3,Wakad,932,11910,,111.00000000000001,2025.0,4.0
7456,2,Wakad,725,11373,,82.34,2025.0,4.0
7458,3,Wakad,940,11927,,112.00000000000001,2025.0,4.0
7459,2,Wakad,779,11277,,87.85,2025.0,4.0
7460,2,Hinjewadi,856,7941,2.0,67.97,2026.0,5.0
7462,2,Moshi,712,7303,,51.99,2025.0,4.0
7463,2,Hinjewadi,733,8049,2.0,58.99,2026.0,5.0
7464,3,Moshi,946,7241,,68.5,2025.0,4.0
7465,3,Moshi,929,7270,,67.54,2025.0,4.0
7468,2,Akurdi,789,11406,,90.0,2025.0,4.0
7469,4,Akurdi,1642,11449,,188.0,2025.0,4.0
7470,4,Akurdi,1572,11449,,179.0,2025.0,4.0
7471,2,Bavdhan,616,10551,,65.0,2030.0,9.0
7472,1,Bavdhan,489,8997,,44.0,2030.0,9.0
7478,2,Wakad,707,8003,,56.58,2021.0,0.0
7479,2,Wakad,745,7961,,59.31,2021.0,0.0
7480,2,Hadapsar,653,7789,,50.86,2021.0,0.0
7481,2,Wakad,761,7939,,60.41,2021.0,0.0
7482,2,Hadapsar,629,7790,,48.99,2021.0,0.0
7483,1,Hadapsar,456,8131,,36.99,2021.0,0.0
7484,2,Bhukum,588,7653,,44.99,2023.0,2.0
7490,3,Kharadi,1500,10200,3.0,153.0,2024.0,3.0
7491,3,Kharadi,1472,8967,3.0,132.0,2027.0,6.0
7492,4,Kharadi,2214,10298,4.0,227.99999999999997,2027.0,6.0
7493,4,Viman Nagar,1850,11351,3.0,210.0,2007.0,-14.0
7494,2,Viman Nagar,1195,9539,2.0,113.99999999999999,2007.0,-14.0
7495,3,Viman Nagar,1500,11000,,165.0,2009.0,-12.0
7497,3,Baner,1637,8857,3.0,145.0,2026.0,5.0
7498,3,NIBM Annex Mohammadwadi,1550,7419,3.0,114.99999999999999,2008.0,-13.0
7499,3,NIBM Annex Mohammadwadi,1400,8000,2.0,112.00000000000001,2015.0,-6.0
7500,3,Wanowrie,1500,8666,,130.0,2009.0,-12.0
7501,3,Bavdhan,1637,7880,3.0,129.0,2026.0,5.0
7502,3,Balewadi,1688,10663,3.0,180.0,2027.0,6.0
7503,1,Wagholi,620,5645,1.0,35.0,2020.0,-1.0
7504,4,Baner,2380,10420,4.0,248.0,2028.0,7.0
7506,3,Sopan Baug,1700,8529,3.0,145.0,2019.0,-2.0
7507,2,Balewadi,1135,9691,2.0,110.00000000000001,2028.0,7.0
7508,4,Wanowrie,2200,11363,4.0,250.0,2008.0,-13.0
7509,2,Wanowrie,1800,8333,2.0,150.0,2001.0,-20.0
7510,2,Shivane,658,4685,1.0,30.83,2018.0,-3.0
7511,3,Wakad,1219,7629,2.0,93.0,2026.0,5.0
7512,2,Baner,1131,8045,2.0,91.0,2026.0,5.0
7513,3,Kharadi,1800,9444,3.0,170.0,2021.0,0.0
7514,3,Baner,1871,9406,3.0,176.0,2028.0,7.0
7515,3,Bavdhan,1544,8095,3.0,125.0,2026.0,5.0
7517,3,Hinjewadi,1078,5063,2.0,54.58,2020.0,-1.0
7518,2,Moshi,1039,5678,2.0,59.0,2026.0,5.0
7541,3,Bhugaon,1051,8182,,86.0,2023.0,2.0
7543,2,Bhugaon,724,8563,,62.0,2023.0,2.0
7545,2,Bhugaon,892,8071,,72.0,2023.0,2.0
7546,5,Baner,4875,8923,,434.99999999999994,2019.0,-2.0
7548,3,Baner,1605,9906,3.0,159.0,2026.0,5.0
7550,2,Baner,1150,7913,2.0,91.0,2027.0,6.0
7556,2,Wanowrie,965,6632,1.0,64.0,2006.0,-15.0
7557,1,NIBM Annex Mohammadwadi,750,6000,1.0,45.0,2020.0,-1.0
7558,2,Wagholi,1068,4588,2.0,49.0,2015.0,-6.0
7559,3,NIBM Annex Mohammadwadi,1700,7647,1.0,130.0,2015.0,-6.0
7560,2,Kharadi,951,9242,2.0,87.9,2024.0,3.0
7561,2,Wakad,1013,6633,2.0,67.2,2021.0,0.0
7562,2,NIBM Annex Mohammadwadi,1150,8608,2.0,99.0,2023.0,2.0
7563,2,Dhayari,983,6103,,60.0,2016.0,-5.0
7564,1,Dhayari,560,6607,1.0,37.0,2008.0,-13.0
7566,2,Dhayari,875,5142,2.0,45.0,2009.0,-12.0
7567,2,Hadapsar,1050,7142,2.0,75.0,2008.0,-13.0
7568,4,Bibwewadi,3481,15656,5.0,545.0,2023.0,2.0
7569,2,Hadapsar,1045,4880,2.0,51.0,2010.0,-11.0
7570,2,Dhayari,840,6547,2.0,55.0,2014.0,-7.0
7572,2,Balewadi,920,9063,2.0,83.38,2020.0,-1.0
7573,2,Wagholi,1120,8383,2.0,93.9,2028.0,7.0
7574,2,Wagholi,1110,8288,2.0,92.0,2028.0,7.0
7575,4,Hadapsar,3315,11312,5.0,375.0,2012.0,-9.0
7577,2,Undri,1000,4450,2.0,44.5,2019.0,-2.0
7578,2,Kharadi,1080,9537,2.0,103.0,2011.0,-10.0
7579,3,Ashok Nagar,2025,17283,3.0,350.0,2000.0,-21.0
7617,2,Pashan,607,9818,,59.6,2025.0,4.0
7618,2,Pashan,618,9734,,60.16,2025.0,4.0
7623,1,Alandi,483,6721,,32.46,2025.0,4.0
7624,1,Alandi,488,6720,,32.79,2025.0,4.0
7625,2,Alandi,700,6697,,46.88,2025.0,4.0
7626,2,Hadapsar,675,6945,,46.87,2025.0,4.0
7627,2,Hadapsar,678,6942,,47.06,2025.0,4.0
7628,2,Hadapsar,665,6766,,45.0,2025.0,4.0
7640,4,Charholi Budruk,1971,6849,4.0,135.0,2025.0,4.0
7641,3,Charholi Budruk,1282,6703,2.0,85.94,2026.0,5.0
7643,2,Mundhwa,1010,7054,2.0,71.25,2018.0,-3.0
7644,2,Wagholi,1309,5729,2.0,75.0,2014.0,-7.0
7645,2,Wagholi,833,5642,2.0,47.0,2025.0,4.0
7647,3,Dhanori,1460,6712,3.0,98.0,2026.0,5.0
7648,2,Dhanori,1035,5700,2.0,59.0,2028.0,7.0
7649,2,Charholi Budruk,1053,6664,2.0,70.18,2025.0,4.0
7650,2,Ravet,1007,6454,2.0,65.0,2025.0,4.0
7651,3,Ravet,1156,6487,3.0,75.0,2025.0,4.0
7653,2,Kharadi,1008,9424,2.0,95.0,2026.0,5.0
7655,1,Kiwale,582,6701,2.0,39.0,2025.0,4.0
7657,4,Balewadi,2450,10693,4.0,262.0,2026.0,5.0
7659,2,Wagholi,880,4886,2.0,43.0,2016.0,-5.0
7662,2,Kothrud,900,10222,,92.0,2018.0,-3.0
7663,3,Moshi,1225,4244,3.0,52.0,2027.0,6.0
7665,2,Ambegaon Budruk,1150,6521,2.0,75.0,2011.0,-10.0
7666,1,Wagholi,660,6060,1.0,40.0,2020.0,-1.0
7667,3,Moshi,1291,4570,3.0,59.0,2024.0,3.0
7668,2,Mundhwa,1050,8285,2.0,87.0,2026.0,5.0
7669,2,Ambegaon Budruk,1200,6500,2.0,78.0,2010.0,-11.0
7670,2,Mundhwa,1035,6183,2.0,64.0,2025.0,4.0
7671,3,Kharadi,1650,10000,3.0,165.0,2021.0,0.0
7672,2,Moshi,915,6557,2.0,60.0,2024.0,3.0
7673,2,Moshi,766,4438,2.0,34.0,2024.0,3.0
7676,2,Chikhali,886,4853,2.0,43.0,2024.0,3.0
7677,2,Mundhwa,1134,7760,2.0,88.0,2018.0,-3.0
7678,1,Wadgaon Sheri,650,5692,1.0,37.0,2005.0,-16.0
7679,4,Kalyani Nagar,2900,12068,3.0,350.0,2019.0,-2.0
7688,2,Balewadi,786,9784,,76.9,2025.0,4.0
7689,3,Balewadi,1001,9743,,97.53,2025.0,4.0
7690,2,Balewadi,768,9800,,75.27,2025.0,4.0
7691,2,Wakad,1110,6576,2.0,73.0,2021.0,0.0
7693,3,Balewadi,1402,9343,3.0,131.0,2026.0,5.0
7695,2,Wakad,945,6772,2.0,64.0,2026.0,5.0
7696,3,Tathawade,1400,5357,3.0,75.0,2026.0,5.0
7697,2,Hinjawadi Village,1120,5267,2.0,59.0,2016.0,-5.0
7699,2,Kharadi,1330,10075,1.0,134.0,2021.0,0.0
7700,2,Wagholi,790,8734,,68.99,2027.0,6.0
7701,1,Wagholi,550,9070,,49.88,2027.0,6.0
7705,2,Wagholi,875,8734,,76.42,2027.0,6.0
7709,1,Wagholi,430,9070,,39.0,2027.0,6.0
7713,1,Dhayari,596,6375,1.0,38.0,2012.0,-9.0
7715,2,Dhayari,1160,3448,2.0,40.0,2021.0,0.0
7716,2,Moshi,938,4562,2.0,42.79,2027.0,6.0
7717,3,Dhayari,1380,6159,,85.0,2021.0,0.0
7718,2,Dhayari,1016,6397,,65.0,2015.0,-6.0
7719,1,Dhayari,650,5538,1.0,36.0,2010.0,-11.0
7720,2,Vadgaon Budruk,1050,8095,2.0,85.0,2014.0,-7.0
7721,2,Dhayari,1115,5381,,60.0,2009.0,-12.0
7722,2,Dhayari,742,5390,,40.0,2013.0,-8.0
7723,1,Dhayari,600,5500,1.0,33.0,2013.0,-8.0
7726,3,Hadapsar,1700,10588,3.0,180.0,2014.0,-7.0
7727,4,Hadapsar,2200,11363,,250.0,2018.0,-3.0
7729,3,Kondhwa,1450,7586,3.0,110.00000000000001,2014.0,-7.0
7730,2,Kharadi,1150,8086,2.0,93.0,2013.0,-8.0
7731,3,Bavdhan,1549,8069,3.0,125.0,2026.0,5.0
7732,2,Undri,1053,6172,,65.0,2018.0,-3.0
7733,2,Kharadi,1050,6952,2.0,73.0,2014.0,-7.0
7734,3,Chinchwad,1300,7307,3.0,95.0,2018.0,-3.0
7736,3,Bavdhan,1625,8000,3.0,130.0,2014.0,-7.0
7737,2,Dhayari,949,6322,2.0,60.0,2018.0,-3.0
7738,2,Wagholi,999,7507,2.0,75.0,2028.0,7.0
7739,3,Kharadi,1912,8368,3.0,160.0,2026.0,5.0
7785,2,Warje,800,7500,1.0,60.0,2011.0,-10.0
7787,2,Bavdhan,1138,9402,2.0,107.0,2025.0,4.0
7794,2,Dhanori,690,10434,,72.0,2021.0,0.0
7795,2,Dhanori,646,9442,,61.0,2021.0,0.0
7796,3,Dhanori,894,10625,,94.99,2021.0,0.0
7797,3,Dhanori,850,10235,,87.0,2021.0,0.0
7798,3,Hinjewadi,1177,8326,,97.99,2026.0,5.0
7799,3,Hinjewadi,1045,8326,,87.0,2026.0,5.0
7802,4,Chinchwad,3005,11611,,348.0,2014.0,-7.0
7803,2,Chinchwad,1010,11629,,117.0,2014.0,-7.0
7804,2,Chinchwad,917,10564,,96.88,2014.0,-7.0
7805,4,Chinchwad,3018,11610,,350.0,2014.0,-7.0
7806,2,Chinchwad,905,10585,,95.69,2014.0,-7.0
7807,3,Chinchwad,1230,10615,,130.0,2014.0,-7.0
7808,3,Chinchwad,1198,10642,,127.0,2014.0,-7.0
7809,3,Chinchwad,1268,10595,,134.0,2014.0,-7.0
7810,2,Chinchwad,886,10586,,93.8,2014.0,-7.0
7811,2,Chinchwad,1041,11674,,121.0,2014.0,-7.0
7820,2,Fursungi,611,10989,,67.14,2024.0,3.0
7821,2,Fursungi,609,10508,,63.99,2024.0,3.0
7822,2,Handewadi,575,7738,,44.49,2024.0,3.0
7823,2,Handewadi,572,7692,,44.0,2024.0,3.0
7876,3,Wakad,1403,5636,,79.07,2014.0,-7.0
7877,2,Wakad,1077,5636,,60.69,2014.0,-7.0
7878,2,Wakad,1078,5446,,58.7,2014.0,-7.0
7879,2,Wakad,1076,5636,,60.64,2014.0,-7.0
